OID,FID_1,Field1,category,id,latitude,longitude,general_ca,FID_2,label,altname,name,code,centroid_x,centroid_y
6250,6982,14640,tradamerican,Du0uWk0QkgyVngoKlOEhzg,51.51864394,-0.083208493,American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6251,6983,14647,tradamerican,_X3q_gwUWyWmCFcqDEGCMg,51.5137264,-0.0830463,American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6252,6985,14650,tradamerican,FyQK18FOxKYjDfSmt3jRLg,51.51208175,-0.075414987,American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6253,6987,14654,tradamerican,J6ko7Lhg-BcM-VbJV-Q7OA,51.516683,-0.082891,American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6254,6988,14656,tradamerican,wFWiE3iYnAeZAqY_rYUijw,51.51835251,-0.078323998,American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6255,6989,14659,hawaiian,dyWVn9xz6_K-vE8sMAnlyA,51.511168,-0.079615,Other,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6256,6990,14665,mexican,HQTthIEbPUK0ydJl-UfeAA,51.516716,-0.0858211,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6257,6992,14668,mexican,-ABYiIpTWsAjsQo6epdQIg,51.51210256,-0.082437449,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6258,6993,14669,mexican,FBTDTkHQTsYaIsB0AIUzNA,51.5126327,-0.0831792,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6259,6996,14672,mexican,T8RvSLTrxO25Rr-bRvRVDQ,51.5181593,-0.0780749,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6260,6997,14673,mexican,sIL_uJ4OooBz2lRt0_cIFA,51.5170655,-0.0879968,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6261,7000,14681,mexican,8bUm4Q94knyl-0MDLUe9Hg,51.517268,-0.082334,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6262,7001,14682,mexican,TjIG4vUP5SJBUVF8_UsiNg,51.5189075,-0.0776043,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6263,7002,14683,mexican,JZ9Q9pQ0c89bh42TUpwWaA,51.511007,-0.088303,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6264,7003,14686,mexican,vdjCbOPZgUv_y_B0zHZCQg,51.51669017,-0.080588311,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6265,7004,14687,mexican,V8zaBHU3czuW9YAM7v9Rqg,51.5168926,-0.0800734,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6266,7005,14689,mexican,Vl4paN4TGlp2A0sCtrZ99w,51.5172048,-0.084842311,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6267,7010,14697,argentine,ko1OPdwHy2B_8xz3H9GQLA,51.5156978,-0.0754896,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6268,7011,14698,argentine,vHha8cD6VoR8QK79QJbCcw,51.5126,-0.08505,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6269,7015,14727,caribbean,wV3WSQ6yj_mzPcH5SqCD3Q,51.51075087,-0.084133149,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6270,7017,14739,latin,tLspG5WgE9uxmqkvDpZpHQ,51.509679,-0.081269,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6271,7018,14744,peruvian,qvbG4h2u5i1v0il6fu9DLA,51.5152184,-0.0875948,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6272,7333,15855,italian,HnyTN6fFxOTpig41DQARlg,51.51367399,-0.09500468,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6273,7334,15856,italian,EPyluvGfkNsgiBn6Dgq2Ig,51.5151374,-0.0962468,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6274,7335,15859,italian,Jd3faaXPY8Rr1OxgMmHXsw,51.512469,-0.098604,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6275,7339,15867,italian,2pDU7LE3gTpDWGsoKuGwMA,51.5190086,-0.1003585,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6276,7340,15870,italian,_Q3CiOo0gWTD8nD_US_9CA,51.513414,-0.10028,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6277,7341,15871,italian,QtmMzI_w3_EN3lpK2AOLBg,51.51387055,-0.09475708,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6278,7342,15872,italian,Hrxt-kjyxzhtNrikKf6oSg,51.516994,-0.103662,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6279,7343,15873,italian,Kuy1nSkxH4uRNQXvMdzDDQ,51.518494,-0.101942,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6280,7344,15875,italian,lx8m7hRv-t5s7_T634xnUw,51.51189443,-0.093886465,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6281,7346,15892,italian,5yHgv-_48HVwkF90fzRHvA,51.5125084,-0.1041498,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6282,7347,15893,italian,HXB42ggGPHxIm75Zx0m5eg,51.51269491,-0.099560907,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6283,7349,15897,italian,EVbH0kGAmkCh3y33Jnv4lg,51.5130502,-0.0939856,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6284,7351,15904,italian,nrV3btU_c856_xESDXBNVg,51.51779938,-0.101783998,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6285,7357,15917,italian,IEg85XZBFZXWevd5hPM7JA,51.51522827,-0.095665,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6286,7360,15928,italian,4hvhwtcS2XeXiJ3xyXxPNw,51.513597,-0.093311,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6287,7361,15931,italian,pmTeEgbPyrM3CC_uMEzBYA,51.518746,-0.096916,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6288,7365,15941,italian,lpxbMekyKIXIFlXZiKBqag,51.5132995,-0.0998248,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6289,7370,15964,italian,hpxNO7r_T86H9b7S7qntyQ,51.5144184,-0.0937728,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6290,7372,15975,italian,jBPGA6sIzEGXfaLsUI5TnA,51.51489118,-0.098441111,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6291,7373,15976,italian,qqlj81qRyEUsXJ3niymdAw,51.51316452,-0.093746997,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6292,7374,15984,french,TQYdStZGdy_llp6vbBki7w,51.513261,-0.090875,French,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6293,7376,15986,french,FRMgD2uZKd-69ZWIPMoHqA,51.514705,-0.086231,French,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6294,7377,15988,french,lrA0Xss9u0lwd4sfEyktmw,51.51322889,-0.099269488,French,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6295,7379,15991,french,2GCNYtVe_tLcI8PURX0hkg,51.513977,-0.088848,French,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6296,7380,15992,french,wty6NiDfPzwa1lo3dWuGOA,51.5185384,-0.1005095,French,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6297,7382,15994,french,bFPWaL-Wi5JcSDb7-ceCcw,51.51269,-0.083405,French,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6298,7383,15995,french,rJ9CwRFjwxyofu1RCk33Xg,51.510109,-0.077996,French,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6299,7384,15996,french,n53xors5dXdCqtqOc8V1RQ,51.5111943,-0.0789978,French,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6300,7386,15999,french,r6LGSCfIZ-8pa7cq6eoR-A,51.51452533,-0.086410877,French,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6301,7388,16001,french,4sDpF5Twn-nvYl1h-cdlNQ,51.51529312,-0.084103003,French,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6302,7389,16005,french,jhXl6t-narNJ36B4SYKU4w,51.51387986,-0.101035306,French,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6303,7392,16009,french,dK5TopBp3aEkZSslTPJNCA,51.5188439,-0.0789243,French,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6304,7394,16018,french,q90paYr6rkjJ7_xcOu1oVg,51.50831107,-0.079130661,French,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6305,7395,16019,french,QbNufBZBk0c9JG0TAB9DkA,51.5104174,-0.0804361,French,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6306,7397,16021,french,kGXC43j6WtJLxjjua2Bf9w,51.513585,-0.08759,French,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6307,7400,16025,spanish,SKcpBcjGEhT-i2hHQ1pyhg,51.513256,-0.1030866,European_Other,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6308,7405,16041,portuguese,IIdSUi720t-2nr_rJaEQSA,51.5133453,-0.0955712,European_Other,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6309,7413,16079,mediterranean,adqvTXUjetLm6igUytfebQ,51.51420439,-0.104091167,Mediterranean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6310,7415,16091,mediterranean,rt8zoh3oVKGA_Y-8zRhLuQ,51.513319,-0.10161,Mediterranean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6311,7418,16098,turkish,BMxFIHCdKa6qB1ccY9Cbwg,51.5152321,-0.0965607,Mediterranean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6312,7419,16114,pakistani,BTSmL2Bku-UCCmBWgzpbQw,51.5134374,-0.101969,Pakistani,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6313,7424,16127,mideastern,9-77tm8TPVH76HPMgYvhGA,51.5152326,-0.098919868,Middle_Eastern,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6314,7428,16149,chinese,ISF1JyJ364iNvtZ5TbU-QQ,51.51327548,-0.094727145,Chinese,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6315,7430,16155,chinese,yjOfHRiophJoU1EyccYPyw,51.5190076,-0.1003585,Chinese,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6316,7433,16163,chinese,5fosBAWz-39kc6rknRD43A,51.5135445,-0.0945117,Chinese,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6317,7438,16179,indpak,_V1c43UWStUIVHVtqOBFYg,51.51863478,-0.096883496,Indian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6318,7439,16195,indpak,fzfmEUzadkaQ91obG9fURA,51.518746,-0.096916,Indian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6319,7440,16197,indpak,WrPu13a0GPmoV_d0PG-QMw,51.512923,-0.101583,Indian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6320,7443,16226,thai,3pF1ZkTVDBtSzmaLtWyAeg,51.5117941,-0.0935371,Southeast_Asian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6321,7444,16227,thai,S9VsByogNJHx-1OF93FrjA,51.51258608,-0.09361513,Southeast_Asian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6322,7445,16230,thai,pMlY16OUVJsbKVk9ybqqwg,51.5132928,-0.101836,Southeast_Asian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6323,7446,16238,thai,S4LCYPuVkLNNRB4sanTHJQ,51.513538,-0.0952182,Southeast_Asian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6324,7450,16256,vietnamese,K7D689kqnyPk3TOGhhHvNw,51.51409952,-0.095730327,Southeast_Asian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6325,7451,16258,vietnamese,L99h9jiDIaVmtisYwyb_XA,51.512839,-0.094769,Southeast_Asian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6326,7452,16263,vietnamese,iEqQla3u5uiGFcA2iTjJ7Q,51.513018,-0.101334,Southeast_Asian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6327,7454,16266,vietnamese,8asKbfQ4VFNshF-H7lhNEg,51.513151,-0.093502,Southeast_Asian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6328,7457,16282,japanese,iXcyR-SwU8S10lV8hDriYQ,51.51317912,-0.103888652,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6329,7458,16287,japanese,c0SW4T-Etm3ohuIuocRLow,51.5163607,-0.1026265,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6330,7460,16293,japanese,hoz3sOAVQjqdxp7AeqpJxQ,51.5117542,-0.0932813,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6331,7462,16296,japanese,bS65vsCq1Bo3vQbNwi5s0g,51.5136761,-0.1008875,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6332,7463,16303,japanese,6tVSUbAXvwM2HnylnSUYkg,51.5142174,-0.0965973,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6333,7464,16304,japanese,hpzVb1tRrrQx2vlCyHPQPw,51.5132207,-0.094046,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6334,7465,16305,japanese,mH8ensOBgPJeV6d6atf7lg,51.51249649,-0.098762244,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6335,7466,16308,japanese,tV6FOIWF0H7H3h8kNiI3ug,51.51311111,-0.093231,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6336,7467,16310,japanese,Y_hb3Ya0w8mdCEBiQBGviw,51.516343,-0.102868,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6337,7468,16312,japanese,8c1E12QG0VsKfvmMSPAqRw,51.51317215,-0.100837998,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6338,7469,16315,japanese,Qp9MU5lNr55ebUkfcoq-Xg,51.512123,-0.0933604,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6339,7470,16317,japanese,iPCqDM-kt8tLvDHjN82DeQ,51.5142211,-0.093967973,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6340,7471,16319,japanese,_sYeLbRj1GoyrCFiWuqcHA,51.51327568,-0.101330504,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6341,7472,16326,japanese,BZSFR-fxuSSHXK3OV_hJ3A,51.51477736,-0.097784974,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6342,7473,16328,japanese,83CMyZG7erUONnZSVFjpDQ,51.51223831,-0.093651416,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6343,7474,16333,japanese,FIgfDbwKMY_1Tef_7ZMpcA,51.5132723,-0.1013575,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6344,7477,16338,japanese,AwR074jhV8dNHHK81JTp_g,51.5123336,-0.0990338,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6345,7478,16341,japanese,geeToepsZJza8SWKyvA6kg,51.51473828,-0.098281,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6346,7480,16389,newamerican,ZQFMYbtaiEPwAOI8vzcUUQ,51.51658392,-0.093855818,American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6347,7481,16394,tradamerican,Z0r83lDOA1mI8RpNccXtHw,51.51318339,-0.101381031,American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6348,7482,16396,tradamerican,8BIVr-9UFggPl9Of86wokQ,51.51366691,-0.094483495,American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6349,7485,16421,mexican,xaOAnzIJVVsMolL_s2muzw,51.5133705,-0.0935,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6350,7486,16426,mexican,0573jqqzjDjqzk4PFQ8Aag,51.51523928,-0.098941326,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6351,7487,16427,mexican,M4D1MC4xMQfhq-Jd8n5reA,51.5144405,-0.0969757,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6352,7488,16432,mexican,pzUEQLbNtoYNhoM_BgXlqg,51.51407698,-0.095058347,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6353,7489,16443,mexican,4yicwRxUCoG4e9IGJsKxEg,51.513017,-0.101334,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6354,7490,16444,mexican,NDeIU7L6whJbNu-54lZbGw,51.5134516,-0.1026576,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6355,7491,16447,argentine,l8WpQ_OIrCF6JGpp_9F5uA,51.51311,-0.09323,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6356,7493,16462,caribbean,61vNq2UPPI8d0JnnO5X2Qg,51.51259613,-0.093626998,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6357,7498,16471,latin,sgq137hTRafnri889T4yjA,51.51797867,-0.102714002,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6358,7501,16475,latin,eP0ymxYMWT41U7pw0Zkkmw,51.513514,-0.102567,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6359,7505,16508,italian,DGReEvlnkBiZ4nVY3qfcGg,51.51186077,-0.106365156,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6360,7506,16509,italian,7MfM97BkJixgGrp6xqixFQ,51.516742,-0.104249,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6361,7507,16522,italian,4rQFhL2yrI-IX8UZIMFNiw,51.51401138,-0.105429001,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6362,7508,16540,italian,YwZOMyjt5AStZArkL1e1zg,51.51406097,-0.109661026,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6363,7510,16642,italian,AkyvItQ9MvmTYvew08xwYw,51.51184776,-0.108048456,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6364,7514,16697,italian,UFlQ6j_vdNlGBDjwTD23FQ,51.514608,-0.105078,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6365,7516,16718,italian,4lBASUCqMZ4666vFmFafbQ,51.5141837,-0.1072489,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6366,7519,16749,italian,_eGMNmvAsW6oeD1mhOzF2g,51.5156355,-0.1075569,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6367,7521,16803,italian,a3ql309E__VT3uBzl0CTKw,51.5166602,-0.1089447,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6368,7522,16819,italian,DZXjGwAcKYLR8Cq1LDPJYg,51.514849,-0.109764,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6369,7523,16834,italian,Dhdjg1LoCDYBuZTPZIDEXQ,51.51184776,-0.108048456,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6370,7529,16864,italian,kFdXQVi2Lm2x7LmuS3sQew,51.5136523,-0.1064085,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6371,7530,16872,italian,2zimm2hTEkNpatOvBrgExg,51.51678085,-0.107822001,Italian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6372,7535,16977,french,E7_ioBksqj-go2Sky9N3iw,51.51463476,-0.109800565,French,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6373,7536,16985,french,WXdvvDADvJTpDUkU4rkp5Q,51.51409555,-0.10930407,French,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6374,7549,17261,mediterranean,Q4CNHjS0xHKAmhbxomO98A,51.51440979,-0.107436873,Mediterranean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6375,7557,17524,pakistani,bLSutiQRloDdw75-MV_2mg,51.516937,-0.1047813,Pakistani,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6376,7558,17531,pakistani,AqqAJvssWfxRO6FFqtwOSQ,51.5138467,-0.1045077,Pakistani,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6377,7563,17652,chinese,AwwZIdmScSHhM54Wh8P8JQ,51.5135092,-0.1053698,Chinese,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6378,7568,17749,chinese,3FwD_RWAvAXhRtg-7hubDg,51.512252,-0.104653,Chinese,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6379,7571,17908,indpak,ld7lbCnio2TeX06vKvxX2g,51.513788,-0.104524,Indian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6380,7572,17944,indpak,fdFHg5PPURt_DOjGyobLFA,51.514361,-0.109341,Indian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6381,7588,18238,thai,gOKK-7ANgIh7RB1ezy5NLQ,51.51428836,-0.107461102,Southeast_Asian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6382,7590,18257,vietnamese,EX3zO20SEdntgRjsBDva0w,51.5140751,-0.1080123,Southeast_Asian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6383,7591,18262,vietnamese,VXX2fgpeMnxwdVd8CEduPg,51.51406169,-0.10799206,Southeast_Asian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6384,7592,18267,vietnamese,ZWhgCXaa02CA4l0cdX_ubg,51.5172316,-0.1092451,Southeast_Asian,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6385,7598,18372,japanese,zVHuB6i1p8Nj7XalvH87Bg,51.514343,-0.104925,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6386,7601,18421,japanese,MSlMDS7BL3r-REJ-WfeMig,51.5148289,-0.1052251,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6387,7611,18545,japanese,2DNK62vQi0J7KgrKkOHdbA,51.516276,-0.107975968,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6388,7616,18586,korean,ywjZesNtUOYgGR_xpDkAIg,51.5146423,-0.1050943,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6389,7619,18607,korean,oB3_rc3_IgoPbQ5MoZTMzA,51.513514,-0.102567,Japanese_Korean,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6390,7628,18860,mexican,2bkBL8aDa3JywhsI8mpy0g,51.5143399,-0.1066965,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6391,7629,18865,mexican,UZKJ_nFBn_YQUPioT6k4Bg,51.51717,-0.1042805,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6392,7631,18898,mexican,mTNixzuXbULJ2K7KKPO4Lg,51.5134125,-0.1044481,Latin_American,19,E09000001, ,City of London,E09000001,-0.090804197,51.51390076
6393,4995,9785,japanese,fi-QtndrXFOCxvvG9qSuOw,51.5203564,-0.08709902,Japanese_Korean,20,E09000019, ,Islington,E09000019,-0.10864,51.54800034
